0	-3979600000
0.00004	-4018540000
0.00008	-4058920000
0.00012	-4100580000
0.00016	-4143340000
0.0002	-4187020000
0.00024	-4231470000
0.00028	-4276500000
0.00032	-4321940000
0.00036	-4367610000
0.0004	-4413360000
0.00044	-4459000000
0.00048	-4504370000
0.00052	-4549290000
0.00056	-4593580000
0.0006	-4637080000
0.00064	-4679620000
0.00068	-4721020000
0.00072	-4761110000
0.00076	-4799710000
0.0008	-4836660000
0.00084	-4871790000
0.00088	-4904910000
0.00092	-4935870000
0.00096	-4964480000
0.001	-4990570000
0.00104	-4994130000
0.00108	-4995020000
0.00112	-4993260000
0.00116	-4988870000
0.0012	-4981860000
0.00124	-4972260000
0.00128	-4960080000
0.00132	-4945350000
0.00136	-4928070000
0.0014	-4908280000
0.00144	-4885980000
0.00148	-4861210000
0.00152	-4833960000
0.00156	-4804280000
0.0016	-4772160000
0.00164	-4737640000
0.00168	-4700720000
0.00172	-4661440000
0.00176	-4619800000
0.0018	-4575830000
0.00184	-4529550000
0.00188	-4480960000
0.00192	-4430100000
0.00196	-4376980000
0.002	-4321620000
0.00204	-4261100000
0.00208	-4198390000
0.00212	-4133560000
0.00216	-4066650000
0.0022	-3997700000
0.00224	-3926760000
0.00228	-3853890000
0.00232	-3779120000
0.00236	-3702510000
0.0024	-3624090000
0.00244	-3543930000
0.00248	-3462060000
0.00252	-3378530000
0.00256	-3293390000
0.0026	-3206680000
0.00264	-3118460000
0.00268	-3028770000
0.00272	-2937650000
0.00276	-2845160000
0.0028	-2751340000
0.00284	-2656230000
0.00288	-2559890000
0.00292	-2462360000
0.00296	-2363690000
0.003	-2263930000
0.00304	-2161680000
0.00308	-2058440000
0.00312	-1954280000
0.00316	-1849250000
0.0032	-1743420000
0.00324	-1636840000
0.00328	-1529590000
0.00332	-1421700000
0.00336	-1313260000
0.0034	-1204320000
0.00344	-1094940000
0.00348	-985170000
0.00352	-875090000
0.00356	-764760000
0.0036	-654220000
0.00364	-543550000
0.00368	-432800000
0.00372	-322040000
0.00376	-211330000
0.0038	-100720000
0.00384	9720000
0.00388	119930000
0.00392	229850000
0.00396	339420000
0.004	448580000
0.00404	556690000
0.00408	664280000
0.00412	771280000
0.00416	877650000
0.0042	983320000
0.00424	1088250000
0.00428	1192370000
0.00432	1295640000
0.00436	1397990000
0.0044	1499370000
0.00444	1599720000
0.00448	1699000000
0.00452	1797140000
0.00456	1894090000
0.0046	1989800000
0.00464	2084210000
0.00468	2177260000
0.00472	2268890000
0.00476	2359070000
0.0048	2447720000
0.00484	2534790000
0.00488	2620230000
0.00492	2703990000
0.00496	2786000000
0.005	2866210000
0.00504	2942190000
0.00508	3016280000
0.00512	3088450000
0.00516	3158670000
0.0052	3226910000
0.00524	3293140000
0.00528	3357310000
0.00532	3419410000
0.00536	3479400000
0.0054	3537240000
0.00544	3592900000
0.00548	3646360000
0.00552	3697570000
0.00556	3746510000
0.0056	3793150000
